title,year,kms_raw,price_raw,url,trim,color,steering_side,engine_fuel,vehicle_type,specs_detail
Suzuki Alto IX (HA37) Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-alto-ix-ha37-facelift-2025/id/210463/,N/A,White,Right-Hand Drive,"0.7 l, 46 hp, Petrol",Hatchback 5 dr.,N/A
Toyota Corolla Cross I,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2024/id/210454/,Trim Elite Edition (China),White,Left-Hand Drive,"2.0 l, 196 hp, Hybrid",SUV 5 dr.,N/A
Toyota Land Cruiser 300 Series,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2025/id/210453/,Trim Prestige Diesel,Silver,Left-Hand Drive,"3.3 l, 299 hp, Diesel",SUV 5 dr.,N/A
Toyota Land Cruiser 300 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2024/id/210450/,Trim VX (7 seats),Black,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,N/A
Toyota Corolla XII (E210),2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-xii-e210-2023/id/210443/,N/A,Silver,Left-Hand Drive,"1.6 l, 132 hp, Petrol",Sedan,N/A
Toyota Highlander IV (U70),2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-highlander-iv-u70-2023/id/210438/,Trim Premium,Silver,Left-Hand Drive,"2.5 l, 246 hp, Hybrid",SUV 5 dr.,N/A
Suzuki Fronx,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-fronx-2025/id/210431/,Trim GLX,Silver,Left-Hand Drive,"1.5 l, 103 hp, Petrol",SUV 5 dr.,N/A
Toyota Corolla XII (E210),2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-xii-e210-2023/id/210426/,N/A,Black,Left-Hand Drive,"1.6 l, 132 hp, Petrol",Sedan,N/A
Suzuki Eeco,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-eeco-2025/id/210417/,N/A,White,Left-Hand Drive,"1.2 l, 72 hp, Petrol",Compact Van,N/A
Toyota Land Cruiser 70 Series Facelift 2,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2023/id/210414/,N/A,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",SUV 5 dr. 76,N/A
Suzuki Ciaz I Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-ciaz-i-facelift-2025/id/210412/,Trim Alpha,Burgundy,Left-Hand Drive,"1.5 l, 105 hp, Petrol",Sedan,N/A
Mercedes-Benz V-Class 260 L III (W447) Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-v-class-iii-w447-facelift-2025/id/207948/,N/A,Black,Left-Hand Drive,"2.0 l, 211 hp, Petrol",Mini Van,Chinese Specs
Suzuki Eeco,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-eeco-2025/id/210048/,N/A,White,Left-Hand Drive,"1.2 l, 72 hp, Petrol",VAN,N/A
Mercedes-Benz G-Class AMG 63 AMG II (W463),2024,0 km,N/A,https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-g-class-amg-ii-w463-2024/id/210046/,Trim AMG G 63,White,Left-Hand Drive,"4.0 l, 585 hp, Petrol",SUV 5 dr.,N/A
Suzuki Ertiga II Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-ertiga-ii-facelift-2025/id/210044/,Trim VXi,White,Left-Hand Drive,"1.5 l, 103 hp, Petrol",Compact Van,N/A
Suzuki Baleno III,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-baleno-iii-2025/id/210043/,Trim GLX,Black,Left-Hand Drive,"1.5 l, 105 hp, Petrol",Hatchback 5 dr.,N/A
Toyota Hilux VIII Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/210041/,Trim GR Sport,White,Left-Hand Drive,"2.8 l, 200 hp, Diesel",Pickup double cab,N/A
Kia Sportage V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sportage-v-2024/id/210039/,Trim Luxury,White,Left-Hand Drive,"1.5 l, 200 hp, Petrol",SUV 5 dr.,N/A
Land Rover Range Rover P440e V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-v-2024/id/210036/,N/A,Grey,Left-Hand Drive,"3.0 l, 440 hp, Hybrid",SUV 5 dr.,N/A
Lexus LX 600 IV,2024,0 km,N/A,https://auto.ae/dubai/sale/car/lexus/lexus-lx-iv-2024/id/210034/,Trim LX 600 Prestige,Black,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,N/A
Nissan X-Terra,2023,0 km,N/A,https://auto.ae/dubai/sale/car/nissan/nissan-x-terra-2023/id/210032/,N/A,Black,Left-Hand Drive,"2.5 l, 165 hp, Petrol",SUV 5 dr.,N/A
Nissan Patrol VI (Y62) Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/nissan/nissan-patrol-vi-y62-facelift-2-2024/id/210030/,Trim LE Platinum City,Black,Left-Hand Drive,"5.6 l, 400 hp, Petrol",SUV 5 dr.,N/A
Mercedes-Benz SL-Class AMG 63 AMG IV (R232),2023,0 km,N/A,https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-sl-class-amg-iv-r232-2023/id/210029/,Trim SL 63 4MATIC+,Grey,Left-Hand Drive,"4.0 l, 585 hp, Petrol",N/A,N/A
Toyota Land Cruiser 70 Series Facelift 2,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2023/id/210028/,Trim LX,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",Pickup double cab 79,N/A
Nissan Patrol VI (Y62) Facelift 2,2023,0 km,N/A,https://auto.ae/dubai/sale/car/nissan/nissan-patrol-vi-y62-facelift-2-2023/id/210026/,Trim LE Platinum City,Black,Left-Hand Drive,"5.6 l, 400 hp, Petrol",SUV 5 dr.,N/A
Mitsubishi L200 V Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2023/id/210024/,Trim GL,Silver,Left-Hand Drive,"2.4 l, 154 hp, Diesel",Pickup double cab,N/A
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/210023/,N/A,White,Left-Hand Drive,"4.0 l, 228 hp, Petrol",Pickup single cab 79,N/A
Land Rover Range Rover P440e V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-v-2024/id/210021/,N/A,Grey,Left-Hand Drive,"3.0 l, 440 hp, Hybrid",SUV 5 dr.,N/A
Kia Sorento IV Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sorento-iv-facelift-2024/id/210020/,N/A,White,Left-Hand Drive,"2.5 l, 191 hp, Petrol",SUV 5 dr.,N/A
Hyundai Tucson IV,2023,0 km,N/A,https://auto.ae/dubai/sale/car/hyundai/hyundai-tucson-iv-2023/id/210019/,N/A,Grey,Left-Hand Drive,"2.0 l, 156 hp, Petrol",SUV 5 dr.,N/A
Kia Sorento IV Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sorento-iv-facelift-2024/id/210018/,Trim Comfort,White,Left-Hand Drive,"2.5 l, 179 hp, Petrol",SUV 5 dr.,N/A
Suzuki Ciaz I Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-ciaz-i-facelift-2023/id/210017/,Trim Delta,Brown,Left-Hand Drive,"1.5 l, 105 hp, Petrol",Sedan,N/A
Suzuki Jimny IV,2023,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-jimny-iv-2023/id/210015/,Trim GLX,Blue,Left-Hand Drive,"1.5 l, 102 hp, Petrol",SUV 3 dr.,N/A
Toyota Land Cruiser 70 Series Facelift 2,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2023/id/210014/,N/A,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",SUV 5 dr. 76,N/A
Toyota Land Cruiser 300 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2024/id/210013/,Trim VX (7 seats),White,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser 300 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2024/id/210011/,Trim VX (7 seats),Black,Left-Hand Drive,"3.3 l, 299 hp, Diesel",SUV 5 dr.,N/A
Toyota Fortuner II Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-fortuner-ii-facelift-2024/id/210010/,Trim Eleganes,Black,Left-Hand Drive,"2.8 l, 200 hp, Diesel",SUV 5 dr.,N/A
Toyota Land Cruiser 70 Series Facelift 2,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2023/id/210009/,N/A,White,Left-Hand Drive,"4.0 l, 228 hp, Petrol",Pickup double cab 79,N/A
Land Rover Range Rover P615 MHEV V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-v-2024/id/210007/,Trim SV,Grey,Left-Hand Drive,"4.4 l, 615 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser 70 Series Facelift 2,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2023/id/210006/,N/A,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",SUV 5 dr. 76,N/A
Toyota Land Cruiser Prado 250 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/210004/,Trim First Edition,Blue,Left-Hand Drive,"2.4 l, 279 hp, Petrol",SUV 5 dr.,N/A
Toyota Hilux VIII Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2024/id/210002/,Trim DLX,Black,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,N/A
Toyota Land Cruiser Prado 250 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/210000/,Trim First Edition,White,Left-Hand Drive,"2.8 l, 204 hp, Diesel",SUV 5 dr.,N/A
Toyota Hilux VIII Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/209999/,Trim Diesel D-Cab,White,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,N/A
Kia Sportage V,2023,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sportage-v-2023/id/209997/,Trim Luxury,White,Left-Hand Drive,"1.5 l, 200 hp, Petrol",SUV 5 dr.,N/A
Toyota HiAce H200 Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h200-facelift-2024/id/209994/,N/A,White,Left-Hand Drive,"2.5 l, 101 hp, Diesel",Mini Van,N/A
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/209974/,N/A,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",SUV 5 dr. 76,N/A
Kia K3 II (China Market) Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-k3-ii-china-market-facelift-2025/id/208520/,Trim Comfort,White,Left-Hand Drive,"1.5 l, 115 hp, Petrol",Sedan,N/A
Toyota Land Cruiser Prado 250 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/209990/,Trim TX,White,Left-Hand Drive,"2.7 l, 163 hp, Petrol",SUV 5 dr.,N/A
Kia Seltos I,2023,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-seltos-i-2023/id/209989/,N/A,Silver,Left-Hand Drive,"1.6 l, 123 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser Prado 250 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/209988/,Trim First Edition,Black,Left-Hand Drive,"2.8 l, 204 hp, Diesel",SUV 5 dr.,N/A
Hyundai Staria,2025,0 km,N/A,https://auto.ae/dubai/sale/car/hyundai/hyundai-staria-2025/id/209987/,Trim Family,Black,Left-Hand Drive,"3.5 l, 249 hp, Petrol",Mini Van,N/A
Toyota Land Cruiser Prado 250 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/209986/,Trim First Edition,Grey,Left-Hand Drive,"2.8 l, 204 hp, Diesel",SUV 5 dr.,N/A
Toyota Land Cruiser Prado 250 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/209985/,Trim First Edition,Silver,Left-Hand Drive,"2.8 l, 204 hp, Diesel",SUV 5 dr.,N/A
Toyota Land Cruiser Prado 250 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/209984/,Trim First Edition,Grey,Left-Hand Drive,"2.8 l, 204 hp, Diesel",SUV 5 dr.,N/A
Toyota Land Cruiser 70 Series Facelift 2,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2023/id/209983/,N/A,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",Pickup single cab 79,N/A
Toyota Rush II,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-rush-ii-2024/id/209982/,N/A,White,Left-Hand Drive,"1.5 l, 104 hp, Petrol",SUV 5 dr.,N/A
Mitsubishi L200 VI,2025,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-vi-2025/id/209981/,Trim GLX,White,Left-Hand Drive,"2.4 l, 184 hp, Diesel",Pickup double cab,N/A
Toyota Hilux VIII Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2025/id/209980/,Trim GR Sport,Black,Left-Hand Drive,"4.0 l, 238 hp, Petrol",Pickup double cab,N/A
Mitsubishi L200 V Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2023/id/209979/,N/A,White,Left-Hand Drive,"2.5 l, 128 hp, Diesel",Pickup single cab,N/A
Kia Sonet I,2023,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sonet-i-2023/id/209978/,Trim EX 1,Black,Left-Hand Drive,"1.5 l, 115 hp, Petrol",SUV 5 dr.,N/A
DongFeng Rich 6 I,2024,0 km,N/A,https://auto.ae/dubai/sale/car/dongfeng/dongfeng-rich-6-i-2024/id/209977/,N/A,White,Left-Hand Drive,"2.5 l, 140 hp, Diesel",Pickup double cab,N/A
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/209976/,Trim Lux (7 seats),Black,Left-Hand Drive,"4.0 l, 249 hp, Petrol",SUV 5 dr.,N/A
Toyota HiAce H200 Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h200-facelift-2024/id/209975/,N/A,White,Left-Hand Drive,"2.5 l, 101 hp, Diesel",Mini Van,N/A
Toyota RAV4 V (XA50),2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-rav4-v-xa50-2024/id/209973/,Trim Comfort,Silver,Left-Hand Drive,"2.5 l, 199 hp, Petrol",SUV 5 dr.,N/A
Changan CS85,2023,"55,030 km",N/A,https://auto.ae/sharjah/sale/car/changan/changan-cs85-2023/id/209959/,N/A,Black,Left-Hand Drive,"2.0 l, 224 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Hilux VIII Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2024/id/209945/,Trim Diesel D-Cab,White,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,N/A
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/209944/,Trim TXL,Black,Left-Hand Drive,"2.7 l, 163 hp, Petrol",SUV 5 dr.,N/A
Kia Sportage V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sportage-v-2024/id/209943/,Trim Luxury,White,Left-Hand Drive,"1.5 l, 200 hp, Petrol",SUV 5 dr.,N/A
Toyota Granvia II,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-granvia-ii-2024/id/209938/,Trim Platinum,White,Left-Hand Drive,"3.5 l, 270 hp, Petrol",Mini Van,N/A
Mazda CX-5 II Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mazda/mazda-cx-5-ii-facelift-2024/id/209833/,N/A,White,Left-Hand Drive,"2.5 l, 188 hp, Petrol",SUV 5 dr.,Chinese Specs
Toyota Land Cruiser 70 Series Facelift 2,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2025/id/209931/,Trim LX,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",Pickup double cab 79,N/A
Toyota Land Cruiser 70 Series Facelift 2,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2023/id/209860/,Trim LX,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",SUV 5 dr. 76,N/A
Toyota Land Cruiser 70 Series Facelift 2,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2025/id/209818/,Trim LX,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",SUV 5 dr. 76,N/A
Toyota Land Cruiser 70 Series Facelift 2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2024/id/209814/,Trim LX,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",SUV 5 dr. 76,N/A
Toyota Land Cruiser 70 Series Facelift 1,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2023/id/209519/,N/A,White,Left-Hand Drive,"4.2 l, 131 hp, Diesel",SUV 5 dr. 76,N/A
Toyota Fortuner II Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-fortuner-ii-facelift-2023/id/209806/,N/A,Silver,Left-Hand Drive,"2.7 l, 166 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser 300 Series,2022,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2022/id/209709/,Trim GXR,White,Left-Hand Drive,"3.3 l, 309 hp, Diesel",SUV 5 dr.,N/A
Toyota Land Cruiser 300 Series,2022,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2022/id/209708/,Trim GXR,Black,Left-Hand Drive,"3.3 l, 309 hp, Diesel",SUV 5 dr.,N/A
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/209917/,Trim TXL,Black,Left-Hand Drive,"2.7 l, 163 hp, Petrol",SUV 5 dr.,N/A
Mitsubishi L200 V Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2023/id/209915/,Trim GLX,White,Left-Hand Drive,"2.4 l, 154 hp, Diesel",Pickup double cab,N/A
Toyota Land Cruiser 70 Series Facelift 2,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2025/id/209861/,Trim LX,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",Pickup double cab 79,N/A
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/209859/,Trim Executive,Grey,Left-Hand Drive,"2.8 l, 177 hp, Diesel",SUV 5 dr.,N/A
Toyota Hilux VIII Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2024/id/209858/,Trim Diesel D-Cab,White,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,N/A
Mitsubishi L200 VI,2023,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-vi-2023/id/209857/,N/A,White,Left-Hand Drive,"2.4 l, 184 hp, Diesel",Pickup single cab,N/A
Toyota Camry VIII (XV70) Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-camry-viii-xv70-facelift-2023/id/209856/,N/A,Black,Left-Hand Drive,"2.5 l, 203 hp, Petrol",Sedan,N/A
Toyota HiAce H200 Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h200-facelift-2024/id/209855/,N/A,White,Left-Hand Drive,"3.0 l, 144 hp, Diesel",VAN,N/A
Toyota Fortuner II Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-fortuner-ii-facelift-2023/id/209854/,Trim Prestige,Black,Left-Hand Drive,"2.8 l, 200 hp, Diesel",SUV 5 dr.,N/A
Jetour X70 PLUS I,2023,0 km,N/A,https://auto.ae/dubai/sale/car/jetour/jetour-x70-plus-i-2023/id/209847/,Trim Comfort,Black,Left-Hand Drive,"1.6 l, 190 hp, Petrol",SUV 5 dr.,N/A
Renault Twizy,2017,"15,000 km",N/A,https://auto.ae/dubai/sale/car/renault/renault-twizy-2017/id/209845/,Trim TREND,Orange,Left-Hand Drive,"8 kWt, Electric",Coupe,N/A
Kia Sportage V,2025,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sportage-v-2025/id/209844/,N/A,Silver,Left-Hand Drive,"1.6 l, 180 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Camry IX (XV80) China Market,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-camry-ix-xv80-china-market-2024/id/209843/,N/A,White,Left-Hand Drive,"2.0 l, 197 hp, Hybrid",Sedan,Chinese Specs
BMW iX3 I (G08) Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/bmw/bmw-ix3-i-g08-facelift-2025/id/209842/,N/A,Black,Left-Hand Drive,"210 kWt, Electric",SUV 5 dr.,Chinese Specs
Toyota Levin XII (E210) Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-levin-xii-e210-facelift-2023/id/209841/,N/A,White,Left-Hand Drive,"1.2 l, 116 hp, Petrol",Sedan,Chinese Specs
Suzuki Jimny IV,2023,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-jimny-iv-2023/id/209840/,N/A,Green,Left-Hand Drive,"1.5 l, 102 hp, Petrol",SUV 3 dr.,GCC Specs
Toyota Camry IX (XV80) China Market,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-camry-ix-xv80-china-market-2024/id/209839/,N/A,White,Left-Hand Drive,"2.0 l, 197 hp, Hybrid",Sedan,Chinese Specs
Audi Q3 35 TFSI II (F3),2025,0 km,N/A,https://auto.ae/dubai/sale/car/audi/audi-q3-ii-f3-2025/id/209838/,Trim S line 35 TFSI S tronic,White,Left-Hand Drive,"1.5 l, 150 hp, Petrol",SUV 5 dr.,Chinese Specs
Audi A3 35 TFSI IV (8Y) Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/audi/audi-a3-iv-8y-facelift-2025/id/209837/,Trim A3 Sedan S line,White,Left-Hand Drive,"1.5 l, 150 hp, Petrol",Sedan,Chinese Specs
BYD FangChengBao Leopard 5 I Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/byd/byd-fangchengbao-leopard-5-i-facelift-2025/id/209836/,N/A,Black,Left-Hand Drive,"1.5 l, 687 hp, Hybrid",SUV 5 dr.,Chinese Specs
Audi A3 35 TFSI IV (8Y) Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/audi/audi-a3-iv-8y-facelift-2025/id/209835/,N/A,Silver,Left-Hand Drive,"1.5 l, 150 hp, Petrol",Sedan,Chinese Specs
Toyota Land Cruiser 300 Series,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2023/id/209834/,N/A,Black,Left-Hand Drive,"3.3 l, 299 hp, Diesel",SUV 5 dr.,GCC Specs
Toyota Camry IX (XV80) China Market,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-camry-ix-xv80-china-market-2024/id/209832/,N/A,Red,Left-Hand Drive,"2.0 l, 197 hp, Hybrid",Sedan,Chinese Specs
Tesla Model Y Long Range I Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/tesla/tesla-model-y-i-facelift-2025/id/209830/,Trim Model Y,White,Left-Hand Drive,"331 kWt, Electric",SUV 5 dr.,Chinese Specs
Toyota Camry IX (XV80) China Market,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-camry-ix-xv80-china-market-2024/id/209829/,N/A,Red,Left-Hand Drive,"2.0 l, 197 hp, Hybrid",Sedan,Chinese Specs
Toyota Hilux VIII Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/209823/,Trim Diesel D-Cab,White,Left-Hand Drive,"2.4 l, 150 hp, Diesel",Pickup double cab,N/A
Toyota HiAce H200 Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h200-facelift-2024/id/209822/,N/A,White,Left-Hand Drive,"3.0 l, 144 hp, Diesel",VAN,N/A
Toyota Hilux VIII Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2023/id/209821/,Trim Petrol D-Cab,White,Left-Hand Drive,"2.7 l, 166 hp, Petrol",Pickup double cab,N/A
Suzuki Ertiga II Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-ertiga-ii-facelift-2025/id/209820/,Trim VXi,White,Left-Hand Drive,"1.5 l, 103 hp, Petrol",Compact Van,N/A
Toyota Land Cruiser 70 Series Facelift 2,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-70-series-facelift-2-2025/id/209819/,N/A,White,Left-Hand Drive,"4.5 l, 205 hp, Diesel",Pickup single cab 79,N/A
Toyota RAV4 V (XA50),2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-rav4-v-xa50-2024/id/209817/,Trim ADVENTURE,Grey,Left-Hand Drive,"2.5 l, 205 hp, Petrol",SUV 5 dr.,N/A
GAC GS3,2024,0 km,N/A,https://auto.ae/dubai/sale/car/gac/gac-gs3-2024/id/209816/,Trim GS,White,Left-Hand Drive,"1.5 l, 170 hp, Petrol",SUV 5 dr.,N/A
